,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1618,Nordeste,MA,,21,,,,2022-06-20,25,7075181.0,441078.0,91,10890,0,,,
1619,Nordeste,MA,,21,,,,2022-06-21,25,7075181.0,441308.0,230,10890,0,,,
1620,Nordeste,MA,,21,,,,2022-06-22,25,7075181.0,441626.0,318,10891,1,,,
1621,Nordeste,MA,,21,,,,2022-06-23,25,7075181.0,441756.0,130,10892,1,,,
1622,Nordeste,MA,,21,,,,2022-06-24,25,7075181.0,442014.0,258,10894,2,,,
1623,Nordeste,MA,,21,,,,2022-06-25,25,7075181.0,442014.0,0,10894,0,,,
1624,Nordeste,MA,,21,,,,2022-06-26,26,7075181.0,442014.0,0,10894,0,,,
1625,Nordeste,MA,,21,,,,2022-06-27,26,7075181.0,442343.0,329,10894,0,,,
1626,Nordeste,MA,,21,,,,2022-06-28,26,7075181.0,442799.0,456,10895,1,,,
1627,Nordeste,MA,,21,,,,2022-06-29,26,7075181.0,443071.0,272,10895,0,,,
1628,Nordeste,MA,,21,,,,2022-06-30,26,7075181.0,443241.0,170,10896,1,,,
1629,Nordeste,PI,,22,,,,2022-01-01,52,3273227.0,334472.0,32,7275,0,,,
1630,Nordeste,PI,,22,,,,2022-01-02,1,3273227.0,334490.0,18,7275,0,,,
1631,Nordeste,PI,,22,,,,2022-01-03,1,3273227.0,334548.0,58,7279,4,,,
1632,Nordeste,PI,,22,,,,2022-01-04,1,3273227.0,334582.0,34,7281,2,,,
1633,Nordeste,PI,,22,,,,2022-01-05,1,3273227.0,334606.0,24,7283,2,,,
1634,Nordeste,PI,,22,,,,2022-01-06,1,3273227.0,334664.0,58,7287,4,,,
1635,Nordeste,PI,,22,,,,2022-01-07,1,3273227.0,344324.0,9660,7293,6,,,
1636,Nordeste,PI,,22,,,,2022-01-08,1,3273227.0,344379.0,55,7295,2,,,
1637,Nordeste,PI,,22,,,,2022-01-09,2,3273227.0,344434.0,55,7297,2,,,
1638,Nordeste,PI,,22,,,,2022-01-10,2,3273227.0,344523.0,89,7297,0,,,
1639,Nordeste,PI,,22,,,,2022-01-11,2,3273227.0,344557.0,34,7301,4,,,
1640,Nordeste,PI,,22,,,,2022-01-12,2,3273227.0,344630.0,73,7303,2,,,
1641,Nordeste,PI,,22,,,,2022-01-13,2,3273227.0,344668.0,38,7305,2,,,
1642,Nordeste,PI,,22,,,,2022-01-14,2,3273227.0,344753.0,85,7306,1,,,
1643,Nordeste,PI,,22,,,,2022-01-15,2,3273227.0,344821.0,68,7312,6,,,
1644,Nordeste,PI,,22,,,,2022-01-16,3,3273227.0,345004.0,183,7314,2,,,
1645,Nordeste,PI,,22,,,,2022-01-17,3,3273227.0,345078.0,74,7318,4,,,
1646,Nordeste,PI,,22,,,,2022-01-18,3,3273227.0,336690.0,-8388,7323,5,,,
1647,Nordeste,PI,,22,,,,2022-01-19,3,3273227.0,336925.0,235,7329,6,,,
1648,Nordeste,PI,,22,,,,2022-01-20,3,3273227.0,337286.0,361,7333,4,,,
1649,Nordeste,PI,,22,,,,2022-01-21,3,3273227.0,337653.0,367,7336,3,,,
1650,Nordeste,PI,,22,,,,2022-01-22,3,3273227.0,338077.0,424,7343,7,,,
1651,Nordeste,PI,,22,,,,2022-01-23,4,3273227.0,338343.0,266,7346,3,,,
1652,Nordeste,PI,,22,,,,2022-01-24,4,3273227.0,338582.0,239,7348,2,,,
1653,Nordeste,PI,,22,,,,2022-01-25,4,3273227.0,338895.0,313,7351,3,,,
1654,Nordeste,PI,,22,,,,2022-01-26,4,3273227.0,339762.0,867,7356,5,,,
1655,Nordeste,PI,,22,,,,2022-01-27,4,3273227.0,340452.0,690,7359,3,,,
1656,Nordeste,PI,,22,,,,2022-01-28,4,3273227.0,341237.0,785,7361,2,,,
1657,Nordeste,PI,,22,,,,2022-01-29,4,3273227.0,341968.0,731,7364,3,,,
1658,Nordeste,PI,,22,,,,2022-01-30,5,3273227.0,342655.0,687,7368,4,,,
1659,Nordeste,PI,,22,,,,2022-01-31,5,3273227.0,343014.0,359,7377,9,,,
1660,Nordeste,PI,,22,,,,2022-02-01,5,3273227.0,344237.0,1223,7389,12,,,
1661,Nordeste,PI,,22,,,,2022-02-02,5,3273227.0,345807.0,1570,7398,9,,,
1662,Nordeste,PI,,22,,,,2022-02-03,5,3273227.0,347924.0,2117,7405,7,,,
1663,Nordeste,PI,,22,,,,2022-02-04,5,3273227.0,349140.0,1216,7419,14,,,
1664,Nordeste,PI,,22,,,,2022-02-05,5,3273227.0,350036.0,896,7436,17,,,
1665,Nordeste,PI,,22,,,,2022-02-06,6,3273227.0,350618.0,582,7437,1,,,
1666,Nordeste,PI,,22,,,,2022-02-07,6,3273227.0,351240.0,622,7444,7,,,
1667,Nordeste,PI,,22,,,,2022-02-08,6,3273227.0,352464.0,1224,7466,22,,,
1668,Nordeste,PI,,22,,,,2022-02-09,6,3273227.0,353714.0,1250,7479,13,,,
1669,Nordeste,PI,,22,,,,2022-02-10,6,3273227.0,354619.0,905,7497,18,,,
1670,Nordeste,PI,,22,,,,2022-02-11,6,3273227.0,355645.0,1026,7514,17,,,
1671,Nordeste,PI,,22,,,,2022-02-12,6,3273227.0,356816.0,1171,7526,12,,,
1672,Nordeste,PI,,22,,,,2022-02-13,7,3273227.0,357107.0,291,7535,9,,,
1673,Nordeste,PI,,22,,,,2022-02-14,7,3273227.0,357810.0,703,7545,10,,,
1674,Nordeste,PI,,22,,,,2022-02-15,7,3273227.0,358516.0,706,7558,13,,,
1675,Nordeste,PI,,22,,,,2022-02-16,7,3273227.0,359519.0,1003,7571,13,,,
1676,Nordeste,PI,,22,,,,2022-02-17,7,3273227.0,360563.0,1044,7580,9,,,
1677,Nordeste,PI,,22,,,,2022-02-18,7,3273227.0,361320.0,757,7591,11,,,
1678,Nordeste,PI,,22,,,,2022-02-19,7,3273227.0,362031.0,711,7599,8,,,
1679,Nordeste,PI,,22,,,,2022-02-20,8,3273227.0,362504.0,473,7604,5,,,
1680,Nordeste,PI,,22,,,,2022-02-21,8,3273227.0,362771.0,267,7607,3,,,
1681,Nordeste,PI,,22,,,,2022-02-22,8,3273227.0,363448.0,677,7614,7,,,
1682,Nordeste,PI,,22,,,,2022-02-23,8,3273227.0,364093.0,645,7619,5,,,
1683,Nordeste,PI,,22,,,,2022-02-24,8,3273227.0,364418.0,325,7623,4,,,
1684,Nordeste,PI,,22,,,,2022-02-25,8,3273227.0,364796.0,378,7628,5,,,
1685,Nordeste,PI,,22,,,,2022-02-26,8,3273227.0,365032.0,236,7640,12,,,
1686,Nordeste,PI,,22,,,,2022-02-27,9,3273227.0,365108.0,76,7647,7,,,
1687,Nordeste,PI,,22,,,,2022-02-28,9,3273227.0,365153.0,45,7656,9,,,
1688,Nordeste,PI,,22,,,,2022-03-01,9,3273227.0,365225.0,72,7662,6,,,
1689,Nordeste,PI,,22,,,,2022-03-02,9,3273227.0,365280.0,55,7664,2,,,
1690,Nordeste,PI,,22,,,,2022-03-03,9,3273227.0,365356.0,76,7668,4,,,
1691,Nordeste,PI,,22,,,,2022-03-04,9,3273227.0,365598.0,242,7675,7,,,
1692,Nordeste,PI,,22,,,,2022-03-05,9,3273227.0,365896.0,298,7679,4,,,
1693,Nordeste,PI,,22,,,,2022-03-06,10,3273227.0,365915.0,19,7680,1,,,
1694,Nordeste,PI,,22,,,,2022-03-07,10,3273227.0,365923.0,8,7681,1,,,
1695,Nordeste,PI,,22,,,,2022-03-08,10,3273227.0,366073.0,150,7689,8,,,
1696,Nordeste,PI,,22,,,,2022-03-09,10,3273227.0,366202.0,129,7691,2,,,
1697,Nordeste,PI,,22,,,,2022-03-10,10,3273227.0,366202.0,0,7694,3,,,
1698,Nordeste,PI,,22,,,,2022-03-11,10,3273227.0,366414.0,212,7697,3,,,
1699,Nordeste,PI,,22,,,,2022-03-12,10,3273227.0,366532.0,118,7698,1,,,
1700,Nordeste,PI,,22,,,,2022-03-13,11,3273227.0,366533.0,1,7699,1,,,
1701,Nordeste,PI,,22,,,,2022-03-14,11,3273227.0,366549.0,16,7701,2,,,
1702,Nordeste,PI,,22,,,,2022-03-15,11,3273227.0,366655.0,106,7705,4,,,
1703,Nordeste,PI,,22,,,,2022-03-16,11,3273227.0,366815.0,160,7708,3,,,
1704,Nordeste,PI,,22,,,,2022-03-17,11,3273227.0,366970.0,155,7712,4,,,
1705,Nordeste,PI,,22,,,,2022-03-18,11,3273227.0,367036.0,66,7714,2,,,
1706,Nordeste,PI,,22,,,,2022-03-19,11,3273227.0,367193.0,157,7714,0,,,
1707,Nordeste,PI,,22,,,,2022-03-20,12,3273227.0,367206.0,13,7714,0,,,
1708,Nordeste,PI,,22,,,,2022-03-21,12,3273227.0,367207.0,1,7716,2,,,
1709,Nordeste,PI,,22,,,,2022-03-22,12,3273227.0,367257.0,50,7716,0,,,
1710,Nordeste,PI,,22,,,,2022-03-23,12,3273227.0,367308.0,51,7718,2,,,
1711,Nordeste,PI,,22,,,,2022-03-24,12,3273227.0,367441.0,133,7718,0,,,
1712,Nordeste,PI,,22,,,,2022-03-25,12,3273227.0,367490.0,49,7719,1,,,
1713,Nordeste,PI,,22,,,,2022-03-26,12,3273227.0,367511.0,21,7720,1,,,
1714,Nordeste,PI,,22,,,,2022-03-27,13,3273227.0,367515.0,4,7721,1,,,
1715,Nordeste,PI,,22,,,,2022-03-28,13,3273227.0,367515.0,0,7721,0,,,
1716,Nordeste,PI,,22,,,,2022-03-29,13,3273227.0,367585.0,70,7726,5,,,
1717,Nordeste,PI,,22,,,,2022-03-30,13,3273227.0,367647.0,62,7726,0,,,
1718,Nordeste,PI,,22,,,,2022-03-31,13,3273227.0,367670.0,23,7728,2,,,
1719,Nordeste,PI,,22,,,,2022-04-01,13,3273227.0,367701.0,31,7728,0,,,
1720,Nordeste,PI,,22,,,,2022-04-02,13,3273227.0,367702.0,1,7729,1,,,
1721,Nordeste,PI,,22,,,,2022-04-03,14,3273227.0,367702.0,0,7729,0,,,
1722,Nordeste,PI,,22,,,,2022-04-04,14,3273227.0,367702.0,0,7729,0,,,
1723,Nordeste,PI,,22,,,,2022-04-05,14,3273227.0,367747.0,45,7729,0,,,
1724,Nordeste,PI,,22,,,,2022-04-06,14,3273227.0,367747.0,0,7730,1,,,
1725,Nordeste,PI,,22,,,,2022-04-07,14,3273227.0,367816.0,69,7731,1,,,
1726,Nordeste,PI,,22,,,,2022-04-08,14,3273227.0,367852.0,36,7732,1,,,
1727,Nordeste,PI,,22,,,,2022-04-09,14,3273227.0,367887.0,35,7732,0,,,
1728,Nordeste,PI,,22,,,,2022-04-10,15,3273227.0,367889.0,2,7732,0,,,
1729,Nordeste,PI,,22,,,,2022-04-11,15,3273227.0,367889.0,0,7733,1,,,
1730,Nordeste,PI,,22,,,,2022-04-12,15,3273227.0,367916.0,27,7733,0,,,
1731,Nordeste,PI,,22,,,,2022-04-13,15,3273227.0,367916.0,0,7733,0,,,
1732,Nordeste,PI,,22,,,,2022-04-14,15,3273227.0,367963.0,47,7735,2,,,
1733,Nordeste,PI,,22,,,,2022-04-15,15,3273227.0,367981.0,18,7735,0,,,
1734,Nordeste,PI,,22,,,,2022-04-16,15,3273227.0,367983.0,2,7735,0,,,
1735,Nordeste,PI,,22,,,,2022-04-17,16,3273227.0,367984.0,1,7735,0,,,
1736,Nordeste,PI,,22,,,,2022-04-18,16,3273227.0,367984.0,0,7735,0,,,
1737,Nordeste,PI,,22,,,,2022-04-19,16,3273227.0,368016.0,32,7735,0,,,
1738,Nordeste,PI,,22,,,,2022-04-20,16,3273227.0,368020.0,4,7735,0,,,
1739,Nordeste,PI,,22,,,,2022-04-21,16,3273227.0,368022.0,2,7735,0,,,
1740,Nordeste,PI,,22,,,,2022-04-22,16,3273227.0,368022.0,0,7735,0,,,
1741,Nordeste,PI,,22,,,,2022-04-23,16,3273227.0,368022.0,0,7735,0,,,
1742,Nordeste,PI,,22,,,,2022-04-24,17,3273227.0,368022.0,0,7735,0,,,
1743,Nordeste,PI,,22,,,,2022-04-25,17,3273227.0,368023.0,1,7735,0,,,
1744,Nordeste,PI,,22,,,,2022-04-26,17,3273227.0,368026.0,3,7735,0,,,
1745,Nordeste,PI,,22,,,,2022-04-27,17,3273227.0,368027.0,1,7735,0,,,
1746,Nordeste,PI,,22,,,,2022-04-28,17,3273227.0,368028.0,1,7735,0,,,
1747,Nordeste,PI,,22,,,,2022-04-29,17,3273227.0,368030.0,2,7735,0,,,
1748,Nordeste,PI,,22,,,,2022-04-30,17,3273227.0,368030.0,0,7736,1,,,
1749,Nordeste,PI,,22,,,,2022-05-01,18,3273227.0,368030.0,0,7736,0,,,
1750,Nordeste,PI,,22,,,,2022-05-02,18,3273227.0,368030.0,0,7736,0,,,
1751,Nordeste,PI,,22,,,,2022-05-03,18,3273227.0,368031.0,1,7736,0,,,
1752,Nordeste,PI,,22,,,,2022-05-04,18,3273227.0,368031.0,0,7736,0,,,
1753,Nordeste,PI,,22,,,,2022-05-05,18,3273227.0,368034.0,3,7736,0,,,
1754,Nordeste,PI,,22,,,,2022-05-06,18,3273227.0,368034.0,0,7736,0,,,
1755,Nordeste,PI,,22,,,,2022-05-07,18,3273227.0,368041.0,7,7736,0,,,
1756,Nordeste,PI,,22,,,,2022-05-08,19,3273227.0,368042.0,1,7737,1,,,
1757,Nordeste,PI,,22,,,,2022-05-09,19,3273227.0,368043.0,1,7737,0,,,
1758,Nordeste,PI,,22,,,,2022-05-10,19,3273227.0,368046.0,3,7738,1,,,
1759,Nordeste,PI,,22,,,,2022-05-11,19,3273227.0,368054.0,8,7739,1,,,
1760,Nordeste,PI,,22,,,,2022-05-12,19,3273227.0,368054.0,0,7739,0,,,
1761,Nordeste,PI,,22,,,,2022-05-13,19,3273227.0,368058.0,4,7739,0,,,
1762,Nordeste,PI,,22,,,,2022-05-14,19,3273227.0,368059.0,1,7739,0,,,
1763,Nordeste,PI,,22,,,,2022-05-15,20,3273227.0,368059.0,0,7739,0,,,
1764,Nordeste,PI,,22,,,,2022-05-16,20,3273227.0,368059.0,0,7739,0,,,
1765,Nordeste,PI,,22,,,,2022-05-17,20,3273227.0,368066.0,7,7739,0,,,
1766,Nordeste,PI,,22,,,,2022-05-18,20,3273227.0,368067.0,1,7742,3,,,
1767,Nordeste,PI,,22,,,,2022-05-19,20,3273227.0,368067.0,0,7743,1,,,
1768,Nordeste,PI,,22,,,,2022-05-20,20,3273227.0,368068.0,1,7743,0,,,
1769,Nordeste,PI,,22,,,,2022-05-21,20,3273227.0,368069.0,1,7743,0,,,
1770,Nordeste,PI,,22,,,,2022-05-22,21,3273227.0,368069.0,0,7743,0,,,
1771,Nordeste,PI,,22,,,,2022-05-23,21,3273227.0,368069.0,0,7743,0,,,
1772,Nordeste,PI,,22,,,,2022-05-24,21,3273227.0,368069.0,0,7744,1,,,
1773,Nordeste,PI,,22,,,,2022-05-25,21,3273227.0,368074.0,5,7745,1,,,
1774,Nordeste,PI,,22,,,,2022-05-26,21,3273227.0,368076.0,2,7746,1,,,
1775,Nordeste,PI,,22,,,,2022-05-27,21,3273227.0,368077.0,1,7746,0,,,
1776,Nordeste,PI,,22,,,,2022-05-28,21,3273227.0,368085.0,8,7746,0,,,
1777,Nordeste,PI,,22,,,,2022-05-29,22,3273227.0,368086.0,1,7746,0,,,
1778,Nordeste,PI,,22,,,,2022-05-30,22,3273227.0,368086.0,0,7746,0,,,
1779,Nordeste,PI,,22,,,,2022-05-31,22,3273227.0,368087.0,1,7746,0,,,
1780,Nordeste,PI,,22,,,,2022-06-01,22,3273227.0,368097.0,10,7746,0,,,
1781,Nordeste,PI,,22,,,,2022-06-02,22,3273227.0,368098.0,1,7746,0,,,
1782,Nordeste,PI,,22,,,,2022-06-03,22,3273227.0,368098.0,0,7746,0,,,
1783,Nordeste,PI,,22,,,,2022-06-04,22,3273227.0,368101.0,3,7746,0,,,
1784,Nordeste,PI,,22,,,,2022-06-05,23,3273227.0,368101.0,0,7746,0,,,
1785,Nordeste,PI,,22,,,,2022-06-06,23,3273227.0,368102.0,1,7747,1,,,
1786,Nordeste,PI,,22,,,,2022-06-07,23,3273227.0,368103.0,1,7747,0,,,
1787,Nordeste,PI,,22,,,,2022-06-08,23,3273227.0,368178.0,75,7748,1,,,
1788,Nordeste,PI,,22,,,,2022-06-09,23,3273227.0,368198.0,20,7748,0,,,
1789,Nordeste,PI,,22,,,,2022-06-10,23,3273227.0,368228.0,30,7748,0,,,
1790,Nordeste,PI,,22,,,,2022-06-11,23,3273227.0,368246.0,18,7748,0,,,
1791,Nordeste,PI,,22,,,,2022-06-12,24,3273227.0,368246.0,0,7748,0,,,
1792,Nordeste,PI,,22,,,,2022-06-13,24,3273227.0,368246.0,0,7748,0,,,
1793,Nordeste,PI,,22,,,,2022-06-14,24,3273227.0,368265.0,19,7748,0,,,
1794,Nordeste,PI,,22,,,,2022-06-15,24,3273227.0,368302.0,37,7749,1,,,
1795,Nordeste,PI,,22,,,,2022-06-16,24,3273227.0,368347.0,45,7749,0,,,
1796,Nordeste,PI,,22,,,,2022-06-17,24,3273227.0,368356.0,9,7749,0,,,
1797,Nordeste,PI,,22,,,,2022-06-18,24,3273227.0,368378.0,22,7749,0,,,
1798,Nordeste,PI,,22,,,,2022-06-19,25,3273227.0,368379.0,1,7751,2,,,
1799,Nordeste,PI,,22,,,,2022-06-20,25,3273227.0,368382.0,3,7752,1,,,
1800,Nordeste,PI,,22,,,,2022-06-21,25,3273227.0,369388.0,1006,7754,2,,,
1801,Nordeste,PI,,22,,,,2022-06-22,25,3273227.0,370139.0,751,7755,1,,,
1802,Nordeste,PI,,22,,,,2022-06-23,25,3273227.0,370470.0,331,7758,3,,,
1803,Nordeste,PI,,22,,,,2022-06-24,25,3273227.0,370914.0,444,7759,1,,,
1804,Nordeste,PI,,22,,,,2022-06-25,25,3273227.0,371144.0,230,7760,1,,,
1805,Nordeste,PI,,22,,,,2022-06-26,26,3273227.0,371190.0,46,7760,0,,,
1806,Nordeste,PI,,22,,,,2022-06-27,26,3273227.0,371210.0,20,7760,0,,,
1807,Nordeste,PI,,22,,,,2022-06-28,26,3273227.0,371575.0,365,7762,2,,,
1808,Nordeste,PI,,22,,,,2022-06-29,26,3273227.0,372218.0,643,7762,0,,,
1809,Nordeste,PI,,22,,,,2022-06-30,26,3273227.0,372612.0,394,7764,2,,,
1810,Nordeste,CE,,23,,,,2022-01-01,52,9132078.0,957035.0,710,24806,0,,,
1811,Nordeste,CE,,23,,,,2022-01-02,1,9132078.0,957203.0,168,24812,6,,,
1812,Nordeste,CE,,23,,,,2022-01-03,1,9132078.0,957373.0,170,24815,3,,,
1813,Nordeste,CE,,23,,,,2022-01-04,1,9132078.0,957498.0,125,24823,8,,,
1814,Nordeste,CE,,23,,,,2022-01-05,1,9132078.0,957813.0,315,24826,3,,,
1815,Nordeste,CE,,23,,,,2022-01-06,1,9132078.0,958080.0,267,24828,2,,,
1816,Nordeste,CE,,23,,,,2022-01-07,1,9132078.0,960793.0,2713,24836,8,,,
1817,Nordeste,CE,,23,,,,2022-01-08,1,9132078.0,960999.0,206,24841,5,,,
1818,Nordeste,CE,,23,,,,2022-01-09,2,9132078.0,962200.0,1201,24842,1,,,
1819,Nordeste,CE,,23,,,,2022-01-10,2,9132078.0,963644.0,1444,24851,9,,,
1820,Nordeste,CE,,23,,,,2022-01-11,2,9132078.0,963773.0,129,24852,1,,,
1821,Nordeste,CE,,23,,,,2022-01-12,2,9132078.0,964060.0,287,24852,0,,,
1822,Nordeste,CE,,23,,,,2022-01-13,2,9132078.0,964566.0,506,24856,4,,,
1823,Nordeste,CE,,23,,,,2022-01-14,2,9132078.0,966987.0,2421,24867,11,,,
1824,Nordeste,CE,,23,,,,2022-01-15,2,9132078.0,968505.0,1518,24870,3,,,
1825,Nordeste,CE,,23,,,,2022-01-16,3,9132078.0,970490.0,1985,24872,2,,,
1826,Nordeste,CE,,23,,,,2022-01-17,3,9132078.0,970490.0,0,24872,0,,,
1827,Nordeste,CE,,23,,,,2022-01-18,3,9132078.0,980698.0,10208,24916,44,,,
1828,Nordeste,CE,,23,,,,2022-01-19,3,9132078.0,982377.0,1679,24942,26,,,
1829,Nordeste,CE,,23,,,,2022-01-20,3,9132078.0,987114.0,4737,24956,14,,,
1830,Nordeste,CE,,23,,,,2022-01-21,3,9132078.0,987114.0,0,24956,0,,,
1831,Nordeste,CE,,23,,,,2022-01-22,3,9132078.0,990138.0,3024,24980,24,,,
1832,Nordeste,CE,,23,,,,2022-01-23,4,9132078.0,1030428.0,40290,24996,16,,,
1833,Nordeste,CE,,23,,,,2022-01-24,4,9132078.0,1032651.0,2223,25034,38,,,
1834,Nordeste,CE,,23,,,,2022-01-25,4,9132078.0,1040161.0,7510,25053,19,,,
1835,Nordeste,CE,,23,,,,2022-01-26,4,9132078.0,1040161.0,0,25053,0,,,
1836,Nordeste,CE,,23,,,,2022-01-27,4,9132078.0,1050801.0,10640,25083,30,,,
1837,Nordeste,CE,,23,,,,2022-01-28,4,9132078.0,1077060.0,26259,25175,92,,,
1838,Nordeste,CE,,23,,,,2022-01-29,4,9132078.0,1077060.0,0,25175,0,,,
1839,Nordeste,CE,,23,,,,2022-01-30,5,9132078.0,1119607.0,42547,25239,64,,,
1840,Nordeste,CE,,23,,,,2022-01-31,5,9132078.0,1124676.0,5069,25245,6,,,
1841,Nordeste,CE,,23,,,,2022-02-01,5,9132078.0,1131297.0,6621,25332,87,,,
1842,Nordeste,CE,,23,,,,2022-02-02,5,9132078.0,1131297.0,0,25332,0,,,
1843,Nordeste,CE,,23,,,,2022-02-03,5,9132078.0,1160180.0,28883,25450,118,,,
1844,Nordeste,CE,,23,,,,2022-02-04,5,9132078.0,1175073.0,14893,25412,-38,,,
1845,Nordeste,CE,,23,,,,2022-02-05,5,9132078.0,1180133.0,5060,25427,15,,,
1846,Nordeste,CE,,23,,,,2022-02-06,6,9132078.0,1182283.0,2150,25502,75,,,
1847,Nordeste,CE,,23,,,,2022-02-07,6,9132078.0,1183229.0,946,25542,40,,,
1848,Nordeste,CE,,23,,,,2022-02-08,6,9132078.0,1187507.0,4278,25580,38,,,
1849,Nordeste,CE,,23,,,,2022-02-09,6,9132078.0,1191350.0,3843,25653,73,,,
1850,Nordeste,CE,,23,,,,2022-02-10,6,9132078.0,1195043.0,3693,25687,34,,,
1851,Nordeste,CE,,23,,,,2022-02-11,6,9132078.0,1198953.0,3910,25726,39,,,
1852,Nordeste,CE,,23,,,,2022-02-12,6,9132078.0,1202237.0,3284,25793,67,,,
1853,Nordeste,CE,,23,,,,2022-02-13,7,9132078.0,1203386.0,1149,25796,3,,,
1854,Nordeste,CE,,23,,,,2022-02-14,7,9132078.0,1204050.0,664,25807,11,,,
1855,Nordeste,CE,,23,,,,2022-02-15,7,9132078.0,1204050.0,0,25807,0,,,
1856,Nordeste,CE,,23,,,,2022-02-16,7,9132078.0,1210050.0,6000,25887,80,,,
1857,Nordeste,CE,,23,,,,2022-02-17,7,9132078.0,1212653.0,2603,25929,42,,,
1858,Nordeste,CE,,23,,,,2022-02-18,7,9132078.0,1214933.0,2280,25990,61,,,
1859,Nordeste,CE,,23,,,,2022-02-19,7,9132078.0,1216869.0,1936,26041,51,,,
1860,Nordeste,CE,,23,,,,2022-02-20,8,9132078.0,1217245.0,376,26070,29,,,
1861,Nordeste,CE,,23,,,,2022-02-21,8,9132078.0,1217521.0,276,26080,10,,,
1862,Nordeste,CE,,23,,,,2022-02-22,8,9132078.0,1219743.0,2222,26133,53,,,
1863,Nordeste,CE,,23,,,,2022-02-23,8,9132078.0,1221650.0,1907,26190,57,,,
1864,Nordeste,CE,,23,,,,2022-02-24,8,9132078.0,1222448.0,798,26204,14,,,
1865,Nordeste,CE,,23,,,,2022-02-25,8,9132078.0,1224173.0,1725,26221,17,,,
1866,Nordeste,CE,,23,,,,2022-02-26,8,9132078.0,1226040.0,1867,26286,65,,,
1867,Nordeste,CE,,23,,,,2022-02-27,9,9132078.0,1226124.0,84,26288,2,,,
1868,Nordeste,CE,,23,,,,2022-02-28,9,9132078.0,1226503.0,379,26305,17,,,
1869,Nordeste,CE,,23,,,,2022-03-01,9,9132078.0,1227243.0,740,26321,16,,,
1870,Nordeste,CE,,23,,,,2022-03-02,9,9132078.0,1228010.0,767,26331,10,,,
1871,Nordeste,CE,,23,,,,2022-03-03,9,9132078.0,1228302.0,292,26354,23,,,
1872,Nordeste,CE,,23,,,,2022-03-04,9,9132078.0,1229820.0,1518,26385,31,,,
1873,Nordeste,CE,,23,,,,2022-03-05,9,9132078.0,1230599.0,779,26412,27,,,
1874,Nordeste,CE,,23,,,,2022-03-06,10,9132078.0,1230685.0,86,26421,9,,,
1875,Nordeste,CE,,23,,,,2022-03-07,10,9132078.0,1230749.0,64,26428,7,,,
1876,Nordeste,CE,,23,,,,2022-03-08,10,9132078.0,1231567.0,818,26451,23,,,
1877,Nordeste,CE,,23,,,,2022-03-09,10,9132078.0,1232276.0,709,26504,53,,,
1878,Nordeste,CE,,23,,,,2022-03-10,10,9132078.0,1232805.0,529,26525,21,,,
1879,Nordeste,CE,,23,,,,2022-03-11,10,9132078.0,1233521.0,716,26543,18,,,
1880,Nordeste,CE,,23,,,,2022-03-12,10,9132078.0,1233886.0,365,26563,20,,,
1881,Nordeste,CE,,23,,,,2022-03-13,11,9132078.0,1233945.0,59,26568,5,,,
1882,Nordeste,CE,,23,,,,2022-03-14,11,9132078.0,1234029.0,84,26571,3,,,
1883,Nordeste,CE,,23,,,,2022-03-15,11,9132078.0,1234474.0,445,26599,28,,,
1884,Nordeste,CE,,23,,,,2022-03-16,11,9132078.0,1234927.0,453,26602,3,,,
1885,Nordeste,CE,,23,,,,2022-03-17,11,9132078.0,1235452.0,525,26639,37,,,
1886,Nordeste,CE,,23,,,,2022-03-18,11,9132078.0,1235897.0,445,26656,17,,,
1887,Nordeste,CE,,23,,,,2022-03-19,11,9132078.0,1236261.0,364,26661,5,,,
1888,Nordeste,CE,,23,,,,2022-03-20,12,9132078.0,1236310.0,49,26666,5,,,
1889,Nordeste,CE,,23,,,,2022-03-21,12,9132078.0,1236328.0,18,26666,0,,,
1890,Nordeste,CE,,23,,,,2022-03-22,12,9132078.0,1236907.0,579,26677,11,,,
1891,Nordeste,CE,,23,,,,2022-03-23,12,9132078.0,1238511.0,1604,26683,6,,,
1892,Nordeste,CE,,23,,,,2022-03-24,12,9132078.0,1239185.0,674,26683,0,,,
1893,Nordeste,CE,,23,,,,2022-03-25,12,9132078.0,1239630.0,445,26696,13,,,
1894,Nordeste,CE,,23,,,,2022-03-26,12,9132078.0,1239702.0,72,26699,3,,,
1895,Nordeste,CE,,23,,,,2022-03-27,13,9132078.0,1239746.0,44,26708,9,,,
1896,Nordeste,CE,,23,,,,2022-03-28,13,9132078.0,1239746.0,0,26708,0,,,
1897,Nordeste,CE,,23,,,,2022-03-29,13,9132078.0,1240113.0,367,26725,17,,,
1898,Nordeste,CE,,23,,,,2022-03-30,13,9132078.0,1240117.0,4,26731,6,,,
1899,Nordeste,CE,,23,,,,2022-03-31,13,9132078.0,1240117.0,0,26731,0,,,
1900,Nordeste,CE,,23,,,,2022-04-01,13,9132078.0,1240834.0,717,26756,25,,,
1901,Nordeste,CE,,23,,,,2022-04-02,13,9132078.0,1240834.0,0,26756,0,,,
1902,Nordeste,CE,,23,,,,2022-04-03,14,9132078.0,1241255.0,421,26772,16,,,
1903,Nordeste,CE,,23,,,,2022-04-04,14,9132078.0,1241271.0,16,26777,5,,,
